Source File;Source Line;CPU Time;CPU Time:Effective Time;CPU Time:Spin Time;CPU Time:Overhead Time
lf_hash.cc;111;0.030000;0.030000;0.0;0.0
lock0lock.cc;6632;0.030000;0.030000;0.0;0.0
lock0lock.cc;4175;0.030000;0.030000;0.0;0.0
log.cc;9204;0.030000;0.030000;0.0;0.0
malloc.c;3289;0.030000;0.030000;0.0;0.0
malloc.c;3276;0.030000;0.030000;0.0;0.0
mdl.cc;2911;0.030000;0.030000;0.0;0.0
mdl.cc;3532;0.030000;0.030000;0.0;0.0
mdl.h;357;0.030000;0.030000;0.0;0.0
memcmp-avx2-movbe.S;463;0.030000;0.030000;0.0;0.0
memmove-vec-unaligned-erms.S;401;0.030000;0.030000;0.0;0.0
memmove-vec-unaligned-erms.S;271;0.030000;0.030000;0.0;0.0
memset-vec-unaligned-erms.S;266;0.030000;0.030000;0.0;0.0
multi_range_read.cc;187;0.030000;0.030000;0.0;0.0
multi_range_read.cc;80;0.030000;0.030000;0.0;0.0
multi_range_read.cc;526;0.030000;0.030000;0.0;0.0
my_malloc.c;95;0.030000;0.030000;0.0;0.0
my_vsnprintf.c;634;0.030000;0.030000;0.0;0.0
mysql_statement.h;172;0.030000;0.030000;0.0;0.0
net_serv.cc;933;0.030000;0.030000;0.0;0.0
opt_context_store_replay.cc;2392;0.030000;0.030000;0.0;0.0
opt_context_store_replay.cc;2390;0.030000;0.030000;0.0;0.0
opt_context_store_replay.cc;1651;0.030000;0.030000;0.0;0.0
opt_hints.cc;1310;0.030000;0.030000;0.0;0.0
opt_hints.cc;1814;0.030000;0.030000;0.0;0.0
opt_range.cc;3193;0.030000;0.030000;0.0;0.0
opt_range.cc;9479;0.030000;0.030000;0.0;0.0
opt_range.cc;12580;0.030000;0.030000;0.0;0.0
opt_sargable_left.cc;131;0.030000;0.030000;0.0;0.0
opt_subselect.cc;5949;0.030000;0.030000;0.0;0.0
page0cur.cc;97;0.030000;0.030000;0.0;0.0
page0cur.cc;1823;0.030000;0.030000;0.0;0.0
page0cur.cc;244;0.030000;0.030000;0.0;0.0
page0cur.cc;923;0.030000;0.030000;0.0;0.0
protocol.cc;1204;0.030000;0.030000;0.0;0.0
protocol.cc;1350;0.030000;0.030000;0.0;0.0
psi_noop.c;509;0.030000;0.030000;0.0;0.0
psi_noop.c;849;0.030000;0.030000;0.0;0.0
pthread_mutex_lock.c;132;0.030000;0.030000;0.0;0.0
pthread_mutex_lock.c;142;0.030000;0.030000;0.0;0.0
pthread_mutex_trylock.c;67;0.030000;0.030000;0.0;0.0
pthread_mutex_trylock.c;47;0.030000;0.030000;0.0;0.0
pthread_mutex_unlock.c;358;0.030000;0.030000;0.0;0.0
records.cc;359;0.030000;0.030000;0.0;0.0
rem0rec.cc;709;0.030000;0.030000;0.0;0.0
rem0rec.cc;904;0.030000;0.030000;0.0;0.0
rem0rec.h;281;0.030000;0.030000;0.0;0.0
row0mysql.cc;570;0.030000;0.030000;0.0;0.0
row0purge.cc;1218;0.030000;0.030000;0.0;0.0
row0row.cc;303;0.030000;0.030000;0.0;0.0
row0sel.cc;3170;0.030000;0.030000;0.0;0.0
row0upd.cc;2609;0.030000;0.030000;0.0;0.0
sql_base.cc;9835;0.030000;0.030000;0.0;0.0
sql_base.cc;4371;0.030000;0.030000;0.0;0.0
sql_class.cc;3237;0.030000;0.030000;0.0;0.0
sql_class.h;5386;0.030000;0.030000;0.0;0.0
sql_cte.cc;1396;0.030000;0.030000;0.0;0.0
sql_error.cc;318;0.030000;0.030000;0.0;0.0
sql_parse.cc;7087;0.030000;0.030000;0.0;0.0
sql_prepare.cc;3333;0.030000;0.030000;0.0;0.0
sql_select.cc;29438;0.030000;0.030000;0.0;0.0
sql_select.cc;21617;0.030000;0.030000;0.0;0.0
sql_select.cc;4331;0.030000;0.030000;0.0;0.0
sql_select.cc;7941;0.030000;0.030000;0.0;0.0
sql_select.cc;13231;0.030000;0.030000;0.0;0.0
sql_select.cc;3086;0.030000;0.030000;0.0;0.0
sql_select.cc;1441;0.030000;0.030000;0.0;0.0
sql_select.cc;463;0.030000;0.030000;0.0;0.0
sql_select.cc;2496;0.030000;0.030000;0.0;0.0
sql_statistics.cc;3320;0.030000;0.030000;0.0;0.0
sql_type.cc;5943;0.030000;0.030000;0.0;0.0
srw_lock.h;295;0.030000;0.030000;0.0;0.0
sux_lock.h;452;0.030000;0.030000;0.0;0.0
table.cc;6047;0.030000;0.030000;0.0;0.0
table.cc;6044;0.030000;0.030000;0.0;0.0
table.cc;9283;0.030000;0.030000;0.0;0.0
thr_malloc.cc;63;0.030000;0.030000;0.0;0.0
thr_rwlock.c;206;0.030000;0.030000;0.0;0.0
transaction.cc;206;0.030000;0.030000;0.0;0.0
trx0rec.cc;513;0.030000;0.030000;0.0;0.0
trx0rec.cc;1534;0.030000;0.030000;0.0;0.0
ut0lst.h;347;0.030000;0.030000;0.0;0.0
ut0lst.h;166;0.030000;0.030000;0.0;0.0
viosocket.c;955;0.030000;0.030000;0.0;0.0
table.cc;11229;0.030000;0.030000;0.0;0.0
sql_class.cc;1009;0.030000;0.030000;0.0;0.0
item.h;4894;0.030000;0.030000;0.0;0.0
sql_acl.cc;10003;0.030000;0.030000;0.0;0.0
sql_class.cc;2528;0.030000;0.030000;0.0;0.0
sql_class.cc;1510;0.030000;0.030000;0.0;0.0
page0cur.cc;124;0.030000;0.030000;0.0;0.0
item.h;4626;0.030000;0.030000;0.0;0.0
row0sel.cc;5870;0.030000;0.030000;0.0;0.0
row0sel.cc;5621;0.030000;0.030000;0.0;0.0
item_cmpfunc.cc;554;0.030000;0.030000;0.0;0.0
field.h;1319;0.030000;0.030000;0.0;0.0
thr_lock.c;1157;0.030000;0.030000;0.0;0.0
dict0dict.cc;409;0.030000;0.030000;0.0;0.0
sql_parse.cc;3864;0.030000;0.030000;0.0;0.0
field.h;2700;0.030000;0.030000;0.0;0.0
item.cc;4781;0.030000;0.030000;0.0;0.0
rem0cmp.cc;367;0.030000;0.030000;0.0;0.0
sql_select.cc;31694;0.030000;0.030000;0.0;0.0
opt_range.cc;14228;0.030000;0.030000;0.0;0.0
item_cmpfunc.cc;1912;0.030000;0.030000;0.0;0.0
sql_parse.cc;7384;0.030000;0.030000;0.0;0.0
opt_range.cc;13751;0.030000;0.030000;0.0;0.0
mdl.cc;2613;0.030000;0.030000;0.0;0.0
strcoll.inl;303;0.030000;0.030000;0.0;0.0
sql_string.h;356;0.030000;0.030000;0.0;0.0
malloc.c;4280;0.030000;0.030000;0.0;0.0
opt_range.cc;7973;0.030000;0.030000;0.0;0.0
sql_select.cc;31095;0.030000;0.030000;0.0;0.0
mtr0mtr.cc;205;0.030000;0.030000;0.0;0.0
sql_class.h;6364;0.030000;0.030000;0.0;0.0
mysqld.cc;1226;0.030000;0.030000;0.0;0.0
sql_type.cc;1506;0.030000;0.030000;0.0;0.0
sql_base.cc;8361;0.030000;0.030000;0.0;0.0
sql_select.cc;1377;0.030000;0.030000;0.0;0.0
sql_lex.cc;5807;0.030000;0.030000;0.0;0.0
memcmp-avx2-movbe.S;415;0.029999;0.029999;0.0;0.0
item_cmpfunc.cc;417;0.029999;0.029999;0.0;0.0
my_alloc.c;690;0.029999;0.029999;0.0;0.0
memcmp-avx2-movbe.S;443;0.029999;0.029999;0.0;0.0
stl_map.h;410;0.029999;0.029999;0.0;0.0
ha_innodb.cc;4763;0.029999;0.029999;0.0;0.0
memmove-vec-unaligned-erms.S;323;0.029999;0.029999;0.0;0.0
multi_range_read.cc;1732;0.029999;0.029999;0.0;0.0
opt_range.cc;2315;0.029999;0.029999;0.0;0.0
sql_base.cc;2395;0.029999;0.029999;0.0;0.0
opt_range.h;1022;0.029999;0.029999;0.0;0.0
item_cmpfunc.cc;779;0.029999;0.029999;0.0;0.0
item.cc;6750;0.029999;0.029999;0.0;0.0
item_cmpfunc.cc;793;0.029999;0.029999;0.0;0.0
sql_prepare.cc;3255;0.029999;0.029999;0.0;0.0
sql_prepare.cc;419;0.029999;0.029999;0.0;0.0
item.cc;4422;0.029999;0.029999;0.0;0.0
item_cmpfunc.h;854;0.029999;0.029999;0.0;0.0
sql_view.cc;2112;0.029999;0.029999;0.0;0.0
table.h;2058;0.029999;0.029999;0.0;0.0
rem0rec.cc;635;0.029999;0.029999;0.0;0.0
opt_trace.cc;57;0.029999;0.029999;0.0;0.0
sql_bitmap.h;109;0.029999;0.029999;0.0;0.0
sql_class.cc;2554;0.029999;0.029999;0.0;0.0
rem0rec.inl;982;0.029999;0.029999;0.0;0.0
opt_range.cc;12825;0.029999;0.029999;0.0;0.0
sql_type.cc;9123;0.029999;0.029999;0.0;0.0
page0cur.cc;1520;0.029999;0.029999;0.0;0.0
sql_limit.h;54;0.029999;0.029999;0.0;0.0
sql_select.cc;1544;0.029999;0.029999;0.0;0.0
sql_select.cc;31090;0.029999;0.029999;0.0;0.0
sql_delete.cc;1372;0.029999;0.029999;0.0;0.0
malloc.c;3294;0.029999;0.029999;0.0;0.0
viosocket.c;980;0.029999;0.029999;0.0;0.0
multi_range_read.cc;1142;0.029999;0.029999;0.0;0.0
my_malloc.c;114;0.029999;0.029999;0.0;0.0
multi_range_read.cc;637;0.029999;0.029999;0.0;0.0
sql_cache.cc;1711;0.029999;0.029999;0.0;0.0
sql_select.cc;5134;0.029999;0.029999;0.0;0.0
sql_select.cc;1483;0.029999;0.029999;0.0;0.0
sql_parse.cc;6873;0.029999;0.029999;0.0;0.0
sql_select.cc;7911;0.029999;0.029999;0.0;0.0
sql_parse.cc;3500;0.029999;0.029999;0.0;0.0
sql_parse.cc;3477;0.029999;0.029999;0.0;0.0
lf_alloc-pin.c;458;0.029999;0.029999;0.0;0.0
sql_select.cc;31083;0.029999;0.029999;0.0;0.0
row0ins.cc;3842;0.029999;0.029999;0.0;0.0
sql_bitmap.h;168;0.029999;0.029999;0.0;0.0
sql_select.cc;2019;0.029999;0.029999;0.0;0.0
sql_base.cc;7008;0.029999;0.029999;0.0;0.0
ha_innodb.cc;7350;0.029999;0.029999;0.0;0.0
row0sel.cc;964;0.029999;0.029999;0.0;0.0
sql_base.cc;2435;0.029999;0.029999;0.0;0.0
sql_class.h;2040;0.029999;0.029999;0.0;0.0
mem0mem.inl;191;0.029999;0.029999;0.0;0.0
table.h;1194;0.029999;0.029999;0.0;0.0
multi_range_read.cc;86;0.029999;0.029999;0.0;0.0
sql_union.cc;2839;0.029999;0.029999;0.0;0.0
sql_class.cc;6179;0.029999;0.029999;0.0;0.0
my_alloc.c;677;0.029999;0.029999;0.0;0.0
sql_type.h;3390;0.029999;0.029999;0.0;0.0
sql_explain.cc;3040;0.029999;0.029999;0.0;0.0
sql_lex.cc;3812;0.029999;0.029999;0.0;0.0
lf_hash.cc;126;0.029999;0.029999;0.0;0.0
field.h;1404;0.029999;0.029999;0.0;0.0
my_malloc.c;204;0.029999;0.029999;0.0;0.0
m_string.h;315;0.029999;0.029999;0.0;0.0
my_malloc.c;206;0.029999;0.029999;0.0;0.0
sql_class.cc;6509;0.029999;0.029999;0.0;0.0
lock.cc;872;0.029999;0.029999;0.0;0.0
table.cc;8950;0.029998;0.029998;0.0;0.0
ha_innodb.cc;9337;0.029998;0.029998;0.0;0.0
row0sel.cc;5196;0.029998;0.029998;0.0;0.0
sql_select.cc;972;0.029998;0.029998;0.0;0.0
item_func.cc;873;0.029998;0.029998;0.0;0.0
hash.c;237;0.029998;0.029998;0.0;0.0
lf_alloc-pin.c;464;0.029998;0.029998;0.0;0.0
que0que.inl;37;0.029998;0.029998;0.0;0.0
sql_explain.h;214;0.029998;0.029998;0.0;0.0
sql_prepare.cc;3390;0.029998;0.029998;0.0;0.0
sql_parse.cc;1226;0.029998;0.029998;0.0;0.0
memmove-vec-unaligned-erms.S;368;0.029998;0.029998;0.0;0.0
ha_innodb.cc;20819;0.029998;0.029998;0.0;0.0
sql_base.cc;2157;0.029998;0.029998;0.0;0.0
lf_hash.cc;488;0.029998;0.029998;0.0;0.0
trx0rec.cc;1850;0.029998;0.029998;0.0;0.0
page0cur.cc;45;0.029998;0.029998;0.0;0.0
item.h;2857;0.029998;0.029998;0.0;0.0
malloc.c;3008;0.029998;0.029998;0.0;0.0
sql_lex.h;1452;0.029998;0.029998;0.0;0.0
item.h;2226;0.029998;0.029998;0.0;0.0
sql_base.cc;4719;0.029998;0.029998;0.0;0.0
sql_select.cc;1880;0.029998;0.029998;0.0;0.0
item.cc;1603;0.029998;0.029998;0.0;0.0
field.h;2902;0.029997;0.029997;0.0;0.0
memmove-vec-unaligned-erms.S;335;0.029997;0.029997;0.0;0.0
stl_tree.h;2754;0.029997;0.029997;0.0;0.0
sql_update.cc;2380;0.029997;0.029997;0.0;0.0
mtr0log.h;311;0.029997;0.029997;0.0;0.0
sql_delete.cc;176;0.029997;0.029997;0.0;0.0
ha_innodb.cc;7480;0.029997;0.029997;0.0;0.0
sql_statistics.cc;4146;0.029997;0.029997;0.0;0.0
row0mysql.cc;1270;0.029997;0.029997;0.0;0.0
sql_select.cc;1572;0.029997;0.029997;0.0;0.0
sql_class.cc;461;0.029996;0.029996;0.0;0.0
rem0rec.cc;332;0.029996;0.029996;0.0;0.0
handler.cc;7728;0.029996;0.029996;0.0;0.0
ha_innodb.cc;9147;0.029996;0.029996;0.0;0.0
sql_lex.cc;5009;0.029996;0.029996;0.0;0.0
sql_parse.cc;3864;0.029996;0.029996;0.0;0.0
sql_parse.cc;7384;0.029995;0.029995;0.0;0.0
table.cc;10486;0.029002;0.029002;0.0;0.0
ha_innodb.cc;8269;0.029000;0.029000;0.0;0.0
ha_innodb.cc;7706;0.029000;0.029000;0.0;0.0
memmove-vec-unaligned-erms.S;417;0.029000;0.029000;0.0;0.0
memmove-vec-unaligned-erms.S;262;0.029000;0.029000;0.0;0.0
row0sel.cc;5088;0.029000;0.029000;0.0;0.0
row0upd.cc;2775;0.029000;0.029000;0.0;0.0
protocol.cc;1036;0.029000;0.029000;0.0;0.0
my_vsnprintf.c;121;0.029000;0.029000;0.0;0.0
sql_select.cc;7597;0.029000;0.029000;0.0;0.0
sql_lex.h;1463;0.029000;0.029000;0.0;0.0
sql_select.cc;33116;0.029000;0.029000;0.0;0.0
item.h;1742;0.029000;0.029000;0.0;0.0
sql_parse.cc;937;0.029000;0.029000;0.0;0.0
item.cc;3602;0.029000;0.029000;0.0;0.0
sql_select.cc;17340;0.029000;0.029000;0.0;0.0
mtr0mtr.cc;556;0.028999;0.028999;0.0;0.0
arena.c;544;0.028999;0.028999;0.0;0.0
my_bitmap.c;193;0.028999;0.028999;0.0;0.0
rem0rec.cc;455;0.028999;0.028999;0.0;0.0
sql_type.cc;2165;0.028999;0.028999;0.0;0.0
item.h;832;0.028999;0.028999;0.0;0.0
item.cc;6629;0.028999;0.028999;0.0;0.0
page0cur.cc;508;0.028999;0.028999;0.0;0.0
ha_innodb.cc;2671;0.028999;0.028999;0.0;0.0
sql_base.cc;2451;0.028999;0.028999;0.0;0.0
table.cc;9952;0.028999;0.028999;0.0;0.0
sql_error.h;756;0.028998;0.028998;0.0;0.0
item.h;1251;0.028998;0.028998;0.0;0.0
item.h;2734;0.028998;0.028998;0.0;0.0
table.cc;9011;0.028998;0.028998;0.0;0.0
cleanup_compat.c;47;0.028997;0.028997;0.0;0.0
sql_parse.cc;5994;0.028000;0.028000;0.0;0.0
sql_prepare.cc;3401;0.022000;0.022000;0.0;0.0
item_func.cc;148;0.021001;0.021001;0.0;0.0
opt_range.cc;13016;0.021001;0.021001;0.0;0.0
buf0lru.cc;725;0.021001;0.021001;0.0;0.0
mysqld.cc;742;0.021001;0.021001;0.0;0.0
handler.cc;3880;0.021001;0.021001;0.0;0.0
handler.cc;8508;0.021001;0.021001;0.0;0.0
sql_base.cc;10213;0.021001;0.021001;0.0;0.0
btr0cur.cc;1228;0.021000;0.021000;0.0;0.0
row0upd.cc;2438;0.021000;0.021000;0.0;0.0
sql_update.cc;3359;0.021000;0.021000;0.0;0.0
sql_select.cc;1830;0.021000;0.021000;0.0;0.0
buf0buf.inl;56;0.021000;0.021000;0.0;0.0
row0ins.cc;3367;0.021000;0.021000;0.0;0.0
sql_insert.cc;1512;0.021000;0.021000;0.0;0.0
row0mysql.cc;74;0.021000;0.021000;0.0;0.0
lock.cc;781;0.021000;0.021000;0.0;0.0
opt_range.cc;9594;0.021000;0.021000;0.0;0.0
my_alloc.c;422;0.021000;0.021000;0.0;0.0
my_bitmap.c;197;0.020999;0.020999;0.0;0.0
sql_select.cc;34231;0.020999;0.020999;0.0;0.0
trx0undo.cc;1206;0.020999;0.020999;0.0;0.0
array.c;103;0.020998;0.020998;0.0;0.0
page0cur.cc;580;0.020998;0.020998;0.0;0.0
table.cc;3992;0.020997;0.020997;0.0;0.0
sql_update.cc;1704;0.020007;0.020007;0.0;0.0
mtr0mtr.cc;1221;0.020003;0.020003;0.0;0.0
row0row.cc;235;0.020003;0.020003;0.0;0.0
row0row.inl;126;0.020003;0.020003;0.0;0.0
table.cc;9943;0.020002;0.020002;0.0;0.0
sql_parse.cc;1142;0.020002;0.020002;0.0;0.0
my_malloc.c;220;0.020002;0.020002;0.0;0.0
sql_class.h;4868;0.020002;0.020002;0.0;0.0
mdl.cc;3545;0.020002;0.020002;0.0;0.0
row0sel.cc;5167;0.020002;0.020002;0.0;0.0
sql_base.cc;8608;0.020002;0.020002;0.0;0.0
row0mysql.cc;1744;0.020002;0.020002;0.0;0.0
opt_range.h;603;0.020002;0.020002;0.0;0.0
opt_range.cc;10459;0.020002;0.020002;0.0;0.0
opt_subselect.cc;4079;0.020002;0.020002;0.0;0.0
opt_hints.cc;1352;0.020001;0.020001;0.0;0.0
lf_hash.cc;125;0.020001;0.020001;0.0;0.0
memmove-vec-unaligned-erms.S;381;0.020001;0.020001;0.0;0.0
row0upd.cc;1810;0.020001;0.020001;0.0;0.0
field.h;1409;0.020001;0.020001;0.0;0.0
sql_prepare.cc;3330;0.020001;0.020001;0.0;0.0
item.cc;3605;0.020001;0.020001;0.0;0.0
sql_update.cc;3218;0.020001;0.020001;0.0;0.0
my_alloc.c;509;0.020001;0.020001;0.0;0.0
opt_range.cc;12962;0.020001;0.020001;0.0;0.0
malloc.c;3940;0.020001;0.020001;0.0;0.0
sql_lex.cc;5798;0.020001;0.020001;0.0;0.0
opt_range.cc;9450;0.020001;0.020001;0.0;0.0
page0cur.cc;437;0.020001;0.020001;0.0;0.0
sql_prepare.cc;4890;0.020001;0.020001;0.0;0.0
opt_subselect.cc;605;0.020001;0.020001;0.0;0.0
item.cc;6751;0.020001;0.020001;0.0;0.0
item.cc;584;0.020001;0.020001;0.0;0.0
table.cc;10373;0.020001;0.020001;0.0;0.0
row0mysql.cc;1750;0.020001;0.020001;0.0;0.0
sql_select.cc;1913;0.020001;0.020001;0.0;0.0
table.cc;5988;0.020001;0.020001;0.0;0.0
sql_update.cc;1464;0.020001;0.020001;0.0;0.0
mtr0mtr.h;243;0.020001;0.020001;0.0;0.0
sql_select.cc;21601;0.020001;0.020001;0.0;0.0
opt_range.cc;9456;0.020001;0.020001;0.0;0.0
item.h;4574;0.020001;0.020001;0.0;0.0
mem0mem.cc;333;0.020001;0.020001;0.0;0.0
field.h;1518;0.020001;0.020001;0.0;0.0
opt_range.cc;1339;0.020001;0.020001;0.0;0.0
sql_explain.cc;107;0.020001;0.020001;0.0;0.0
sql_select.cc;17308;0.020001;0.020001;0.0;0.0
sql_insert.cc;1250;0.020001;0.020001;0.0;0.0
page0page.h;358;0.020001;0.020001;0.0;0.0
item_cmpfunc.cc;7370;0.020001;0.020001;0.0;0.0
item.cc;642;0.020001;0.020001;0.0;0.0
sql_class.h;5904;0.020001;0.020001;0.0;0.0
sql_base.cc;9230;0.020001;0.020001;0.0;0.0
sql_update.cc;1010;0.020001;0.020001;0.0;0.0
table.cc;8219;0.020001;0.020001;0.0;0.0
sql_type.cc;1939;0.020001;0.020001;0.0;0.0
malloc.c;4417;0.020001;0.020001;0.0;0.0
cancellation.c;80;0.020001;0.020001;0.0;0.0
memcmp-avx2-movbe.S;448;0.020001;0.020001;0.0;0.0
sql_update.cc;93;0.020001;0.020001;0.0;0.0
rem0rec.cc;380;0.020001;0.020001;0.0;0.0
table.cc;9290;0.020001;0.020001;0.0;0.0
memmove-vec-unaligned-erms.S;263;0.020001;0.020001;0.0;0.0
opt_range.cc;3036;0.020001;0.020001;0.0;0.0
btr0cur.cc;2345;0.020001;0.020001;0.0;0.0
lock.cc;399;0.020001;0.020001;0.0;0.0
opt_range.cc;3028;0.020001;0.020001;0.0;0.0
sql_update.cc;523;0.020001;0.020001;0.0;0.0
row0ins.cc;3258;0.020001;0.020001;0.0;0.0
ha_innodb.cc;8871;0.020001;0.020001;0.0;0.0
dict0mem.h;2167;0.020001;0.020001;0.0;0.0
net_serv.cc;618;0.020001;0.020001;0.0;0.0
sql_insert.cc;745;0.020001;0.020001;0.0;0.0
item_func.h;1282;0.020001;0.020001;0.0;0.0
table.cc;9221;0.020001;0.020001;0.0;0.0
mtr0log.h;124;0.020001;0.020001;0.0;0.0
sql_select.cc;964;0.020001;0.020001;0.0;0.0
opt_range.cc;9471;0.020001;0.020001;0.0;0.0
item_cmpfunc.cc;398;0.020001;0.020001;0.0;0.0
sql_prepare.cc;3265;0.020001;0.020001;0.0;0.0
sql_select.cc;966;0.020001;0.020001;0.0;0.0
mysql_socket.h;304;0.020001;0.020001;0.0;0.0
item.h;768;0.020001;0.020001;0.0;0.0
sql_string.h;355;0.020001;0.020001;0.0;0.0
row0ins.cc;3208;0.020001;0.020001;0.0;0.0
sql_lex.cc;5138;0.020001;0.020001;0.0;0.0
page0page.h;229;0.020001;0.020001;0.0;0.0
sql_explain.h;91;0.020001;0.020001;0.0;0.0
row0sel.cc;5022;0.020001;0.020001;0.0;0.0
mtr0log.h;534;0.020001;0.020001;0.0;0.0
sql_parse.cc;7100;0.020001;0.020001;0.0;0.0
sql_select.cc;619;0.020001;0.020001;0.0;0.0
handler.cc;7985;0.020001;0.020001;0.0;0.0
sql_insert.cc;1917;0.020001;0.020001;0.0;0.0
btr0cur.cc;2558;0.020001;0.020001;0.0;0.0
mem_root_array.h;156;0.020001;0.020001;0.0;0.0
sql_lex.h;1764;0.020001;0.020001;0.0;0.0
item.h;6000;0.020001;0.020001;0.0;0.0
sql_select.cc;6170;0.020001;0.020001;0.0;0.0
sql_class.h;2037;0.020001;0.020001;0.0;0.0
sql_explain.cc;902;0.020001;0.020001;0.0;0.0
sql_parse.cc;5558;0.020001;0.020001;0.0;0.0
btr0cur.cc;1364;0.020001;0.020001;0.0;0.0
item.cc;589;0.020001;0.020001;0.0;0.0
trx0rec.cc;1877;0.020001;0.020001;0.0;0.0
sql_lex.cc;5668;0.020001;0.020001;0.0;0.0
item.h;2039;0.020001;0.020001;0.0;0.0
row0sel.cc;4440;0.020001;0.020001;0.0;0.0
sql_select.cc;19813;0.020001;0.020001;0.0;0.0
handler.h;3996;0.020001;0.020001;0.0;0.0
opt_range.cc;4191;0.020001;0.020001;0.0;0.0
lock.cc;912;0.020001;0.020001;0.0;0.0
handler.cc;1875;0.020001;0.020001;0.0;0.0
sql_base.cc;6609;0.020001;0.020001;0.0;0.0
my_getsystime.c;53;0.020001;0.020001;0.0;0.0
lf_hash.cc;147;0.020001;0.020001;0.0;0.0
opt_range.cc;3062;0.020001;0.020001;0.0;0.0
sql_array.h;276;0.020001;0.020001;0.0;0.0
item.h;2734;0.020001;0.020001;0.0;0.0
strings_def.h;84;0.020001;0.020001;0.0;0.0
item.cc;4754;0.020001;0.020001;0.0;0.0
sql_base.cc;4924;0.020001;0.020001;0.0;0.0
sql_prepare.cc;405;0.020001;0.020001;0.0;0.0
mtr0log.h;410;0.020001;0.020001;0.0;0.0
sql_type.cc;1810;0.020001;0.020001;0.0;0.0
ha_innodb.cc;7369;0.020001;0.020001;0.0;0.0
opt_range.cc;2993;0.020001;0.020001;0.0;0.0
my_vsnprintf.c;639;0.020001;0.020001;0.0;0.0
ctype-simple.c;1276;0.020001;0.020001;0.0;0.0
strlen-avx2.S;52;0.020000;0.020000;0.0;0.0
table.cc;6011;0.020000;0.020000;0.0;0.0
item_cmpfunc.h;153;0.020000;0.020000;0.0;0.0
sql_lex.h;1049;0.020000;0.020000;0.0;0.0
malloc.c;3942;0.020000;0.020000;0.0;0.0
sql_cache.cc;2236;0.020000;0.020000;0.0;0.0
sql_list.h;536;0.020000;0.020000;0.0;0.0
sql_lex.cc;5779;0.020000;0.020000;0.0;0.0
handler.cc;2288;0.020000;0.020000;0.0;0.0
field.h;1412;0.020000;0.020000;0.0;0.0
small_vector.h;34;0.020000;0.020000;0.0;0.0
table.cc;5375;0.020000;0.020000;0.0;0.0
sql_class.cc;1048;0.020000;0.020000;0.0;0.0
field.cc;7565;0.020000;0.020000;0.0;0.0
lf_alloc-pin.c;312;0.020000;0.020000;0.0;0.0
m_ctype.h;1536;0.020000;0.020000;0.0;0.0
sql_type.cc;1507;0.020000;0.020000;0.0;0.0
sql_select.cc;7482;0.020000;0.020000;0.0;0.0
sql_acl.cc;9966;0.020000;0.020000;0.0;0.0
table.h;3221;0.020000;0.020000;0.0;0.0
sql_select.cc;8242;0.020000;0.020000;0.0;0.0
sql_lex.cc;3098;0.020000;0.020000;0.0;0.0
ha_innodb.cc;7939;0.020000;0.020000;0.0;0.0
table.cc;7924;0.020000;0.020000;0.0;0.0
sql_base.cc;5821;0.020000;0.020000;0.0;0.0
mdl.cc;1515;0.020000;0.020000;0.0;0.0
handler.h;4155;0.020000;0.020000;0.0;0.0
row0sel.cc;4823;0.020000;0.020000;0.0;0.0
sux_lock.h;292;0.020000;0.020000;0.0;0.0
mem0mem.cc;270;0.020000;0.020000;0.0;0.0
stl_tree.h;2582;0.020000;0.020000;0.0;0.0
sql_list.h;418;0.020000;0.020000;0.0;0.0
sql_prepare.cc;4758;0.020000;0.020000;0.0;0.0
opt_range.cc;8088;0.020000;0.020000;0.0;0.0
protocol.cc;36;0.020000;0.020000;0.0;0.0
rpl_rli.h;1107;0.020000;0.020000;0.0;0.0
sql_profile.h;322;0.020000;0.020000;0.0;0.0
sql_base.cc;2129;0.020000;0.020000;0.0;0.0
my_bitmap.c;563;0.020000;0.020000;0.0;0.0
sql_plist.h;177;0.020000;0.020000;0.0;0.0
cset_narrowing.h;81;0.020000;0.020000;0.0;0.0
item.h;1855;0.020000;0.020000;0.0;0.0
sql_insert.cc;2433;0.020000;0.020000;0.0;0.0
mtr0mtr.cc;1717;0.020000;0.020000;0.0;0.0
sql_select.cc;17014;0.020000;0.020000;0.0;0.0
sql_class.cc;2523;0.020000;0.020000;0.0;0.0
dict0mem.h;2827;0.020000;0.020000;0.0;0.0
mach0data.inl;48;0.020000;0.020000;0.0;0.0
table.h;1953;0.020000;0.020000;0.0;0.0
sql_type.h;5473;0.020000;0.020000;0.0;0.0
sql_statistics.h;121;0.020000;0.020000;0.0;0.0
item.cc;736;0.020000;0.020000;0.0;0.0
rem0rec.h;796;0.020000;0.020000;0.0;0.0
sql_select.h;858;0.020000;0.020000;0.0;0.0
ha_innodb.cc;20840;0.020000;0.020000;0.0;0.0
sql_update.cc;1108;0.020000;0.020000;0.0;0.0
log0log.h;496;0.020000;0.020000;0.0;0.0
sql_select.cc;4351;0.020000;0.020000;0.0;0.0
sql_select.cc;19594;0.020000;0.020000;0.0;0.0
vio.c;327;0.020000;0.020000;0.0;0.0
sql_delete.cc;161;0.020000;0.020000;0.0;0.0
malloc.c;4268;0.020000;0.020000;0.0;0.0
opt_range.cc;8867;0.020000;0.020000;0.0;0.0
row0sel.cc;4369;0.020000;0.020000;0.0;0.0
rem0rec.inl;137;0.020000;0.020000;0.0;0.0
