Source File;Source Line;CPU Time;CPU Time:Effective Time;CPU Time:Spin Time;CPU Time:Overhead Time
sql_lex.h;4964;0.010000;0.010000;0.0;0.0
sql_base.cc;8363;0.010000;0.010000;0.0;0.0
protocol.cc;58;0.010000;0.010000;0.0;0.0
sql_select.cc;3407;0.010000;0.010000;0.0;0.0
sql_select.cc;20808;0.010000;0.010000;0.0;0.0
memset-vec-unaligned-erms.S;279;0.010000;0.010000;0.0;0.0
lock.cc;344;0.010000;0.010000;0.0;0.0
sql_select.cc;17856;0.010000;0.010000;0.0;0.0
btr0cur.cc;588;0.010000;0.010000;0.0;0.0
btr0pcur.cc;217;0.010000;0.010000;0.0;0.0
filesort.cc;2857;0.010000;0.010000;0.0;0.0
sql_string.h;295;0.010000;0.010000;0.0;0.0
sql_select.cc;2785;0.010000;0.010000;0.0;0.0
memmove-vec-unaligned-erms.S;405;0.010000;0.010000;0.0;0.0
sql_parse.cc;5941;0.010000;0.010000;0.0;0.0
field.h;2287;0.010000;0.010000;0.0;0.0
my_bit.h;161;0.010000;0.010000;0.0;0.0
sql_select.cc;13799;0.010000;0.010000;0.0;0.0
ha_innodb.cc;9147;0.010000;0.010000;0.0;0.0
sql_base.cc;2025;0.010000;0.010000;0.0;0.0
malloc.c;4407;0.010000;0.010000;0.0;0.0
page0cur.cc;409;0.010000;0.010000;0.0;0.0
sql_select.cc;2085;0.010000;0.010000;0.0;0.0
sql_select.cc;5126;0.010000;0.010000;0.0;0.0
opt_range.cc;9783;0.010000;0.010000;0.0;0.0
item_cmpfunc.cc;702;0.010000;0.010000;0.0;0.0
field.cc;2620;0.010000;0.010000;0.0;0.0
item.cc;3372;0.010000;0.010000;0.0;0.0
array.c;348;0.010000;0.010000;0.0;0.0
sql_class.h;8165;0.010000;0.010000;0.0;0.0
opt_range_mrr.cc;323;0.010000;0.010000;0.0;0.0
opt_range.cc;10880;0.010000;0.010000;0.0;0.0
sql_class.cc;1007;0.010000;0.010000;0.0;0.0
page0cur.cc;124;0.010000;0.010000;0.0;0.0
field.h;1198;0.010000;0.010000;0.0;0.0
sql_select.cc;14829;0.010000;0.010000;0.0;0.0
transaction.cc;499;0.010000;0.010000;0.0;0.0
opt_range.cc;1358;0.010000;0.010000;0.0;0.0
vio.c;327;0.010000;0.010000;0.0;0.0
opt_range.cc;1917;0.010000;0.010000;0.0;0.0
filesort.h;124;0.010000;0.010000;0.0;0.0
page0cur.cc;585;0.010000;0.010000;0.0;0.0
sql_base.cc;3167;0.010000;0.010000;0.0;0.0
sql_explain.cc;162;0.010000;0.010000;0.0;0.0
sql_select.cc;970;0.010000;0.010000;0.0;0.0
mdl.cc;3596;0.010000;0.010000;0.0;0.0
sql_base.cc;2458;0.010000;0.010000;0.0;0.0
hp_write.c;324;0.010000;0.010000;0.0;0.0
sql_statistics.cc;3267;0.010000;0.010000;0.0;0.0
sql_plist.h;289;0.010000;0.010000;0.0;0.0
item.cc;7133;0.010000;0.010000;0.0;0.0
sql_select.cc;3792;0.010000;0.010000;0.0;0.0
btr0pcur.cc;337;0.010000;0.010000;0.0;0.0
sql_select.cc;2542;0.010000;0.010000;0.0;0.0
opt_range.cc;12555;0.010000;0.010000;0.0;0.0
sql_select.cc;6265;0.010000;0.010000;0.0;0.0
memcmp-avx2-movbe.S;481;0.010000;0.010000;0.0;0.0
sql_select.cc;13194;0.010000;0.010000;0.0;0.0
handler.h;4434;0.010000;0.010000;0.0;0.0
sql_base.cc;9191;0.010000;0.010000;0.0;0.0
sql_prepare.cc;5537;0.010000;0.010000;0.0;0.0
rem0rec.cc;938;0.010000;0.010000;0.0;0.0
sql_base.cc;1962;0.010000;0.010000;0.0;0.0
item.h;6199;0.010000;0.010000;0.0;0.0
my_bitmap.c;161;0.010000;0.010000;0.0;0.0
sql_select.cc;13204;0.010000;0.010000;0.0;0.0
sql_select.cc;2811;0.010000;0.010000;0.0;0.0
sql_prepare.cc;3217;0.010000;0.010000;0.0;0.0
ha_heap.cc;606;0.010000;0.010000;0.0;0.0
lock.cc;403;0.010000;0.010000;0.0;0.0
ha_innodb.cc;20842;0.010000;0.010000;0.0;0.0
ha_innodb.cc;10584;0.010000;0.010000;0.0;0.0
stl_vector.h;1864;0.010000;0.010000;0.0;0.0
item_sum.cc;1579;0.010000;0.010000;0.0;0.0
item.cc;4859;0.010000;0.010000;0.0;0.0
my_alloc.c;312;0.010000;0.010000;0.0;0.0
btr0cur.cc;5027;0.010000;0.010000;0.0;0.0
sql_select.cc;24697;0.010000;0.010000;0.0;0.0
item.cc;6635;0.010000;0.010000;0.0;0.0
ha_innodb.cc;14627;0.010000;0.010000;0.0;0.0
opt_range.cc;8026;0.010000;0.010000;0.0;0.0
net_serv.cc;577;0.010000;0.010000;0.0;0.0
page0cur.cc;197;0.010000;0.010000;0.0;0.0
sql_select.cc;26160;0.010000;0.010000;0.0;0.0
opt_range.cc;9585;0.010000;0.010000;0.0;0.0
sql_select.h;968;0.010000;0.010000;0.0;0.0
memcmp-avx2-movbe.S;444;0.010000;0.010000;0.0;0.0
sql_class.cc;6433;0.010000;0.010000;0.0;0.0
ha_innodb.cc;7477;0.010000;0.010000;0.0;0.0
sql_derived.cc;173;0.010000;0.010000;0.0;0.0
field.h;925;0.010000;0.010000;0.0;0.0
handler.h;3659;0.010000;0.010000;0.0;0.0
memmove-vec-unaligned-erms.S;272;0.010000;0.010000;0.0;0.0
filesort.cc;2765;0.010000;0.010000;0.0;0.0
page0cur.cc;232;0.010000;0.010000;0.0;0.0
sql_select.cc;6181;0.010000;0.010000;0.0;0.0
row0sel.cc;4846;0.010000;0.010000;0.0;0.0
item_cmpfunc.cc;7690;0.010000;0.010000;0.0;0.0
handler.cc;2096;0.010000;0.010000;0.0;0.0
hp_rrnd.c;46;0.010000;0.010000;0.0;0.0
opt_range.cc;7942;0.010000;0.010000;0.0;0.0
item.h;4628;0.010000;0.010000;0.0;0.0
item.cc;4932;0.010000;0.010000;0.0;0.0
field.h;1518;0.010000;0.010000;0.0;0.0
records.cc;354;0.010000;0.010000;0.0;0.0
ha_innodb.cc;4628;0.010000;0.010000;0.0;0.0
sql_select.cc;5196;0.010000;0.010000;0.0;0.0
sql_select.cc;18796;0.010000;0.010000;0.0;0.0
sql_select.cc;1896;0.010000;0.010000;0.0;0.0
ctype-uca.c;34353;0.010000;0.010000;0.0;0.0
data0data.inl;403;0.010000;0.010000;0.0;0.0
sql_select.cc;24985;0.010000;0.010000;0.0;0.0
opt_range.cc;10844;0.010000;0.010000;0.0;0.0
item.h;4866;0.010000;0.010000;0.0;0.0
structs.h;515;0.010000;0.010000;0.0;0.0
opt_range.cc;9949;0.010000;0.010000;0.0;0.0
sql_select.cc;10057;0.010000;0.010000;0.0;0.0
sql_acl.cc;10137;0.010000;0.010000;0.0;0.0
sql_select.cc;5705;0.010000;0.010000;0.0;0.0
sql_select.cc;967;0.010000;0.010000;0.0;0.0
opt_range_mrr.cc;344;0.010000;0.010000;0.0;0.0
array.c;60;0.010000;0.010000;0.0;0.0
btr0cur.cc;4986;0.010000;0.010000;0.0;0.0
btr0cur.cc;5260;0.010000;0.010000;0.0;0.0
btr0cur.cc;1365;0.010000;0.010000;0.0;0.0
btr0cur.cc;5030;0.010000;0.010000;0.0;0.0
btr0cur.cc;1554;0.010000;0.010000;0.0;0.0
ctype-mb.c;261;0.010000;0.010000;0.0;0.0
ctype-uca-scanner_next.inl;155;0.010000;0.010000;0.0;0.0
e_log2.c;129;0.010000;0.010000;0.0;0.0
field.h;1199;0.010000;0.010000;0.0;0.0
filesort.cc;141;0.010000;0.010000;0.0;0.0
ha_innodb.cc;14768;0.010000;0.010000;0.0;0.0
ha_innodb.cc;5958;0.010000;0.010000;0.0;0.0
ha_innodb.cc;7397;0.010000;0.010000;0.0;0.0
ha_innodb.cc;9294;0.010000;0.010000;0.0;0.0
ha_innodb.cc;17225;0.010000;0.010000;0.0;0.0
handler.cc;2080;0.010000;0.010000;0.0;0.0
handler.cc;3774;0.010000;0.010000;0.0;0.0
handler.h;2144;0.010000;0.010000;0.0;0.0
handler.h;3953;0.010000;0.010000;0.0;0.0
hp_block.c;39;0.010000;0.010000;0.0;0.0
item.cc;6617;0.010000;0.010000;0.0;0.0
item.cc;747;0.010000;0.010000;0.0;0.0
item.h;4571;0.010000;0.010000;0.0;0.0
item_cmpfunc.cc;2242;0.010000;0.010000;0.0;0.0
item_cmpfunc.cc;7612;0.010000;0.010000;0.0;0.0
item_cmpfunc.cc;2404;0.010000;0.010000;0.0;0.0
item_func.cc;532;0.010000;0.010000;0.0;0.0
item_sum.cc;1685;0.010000;0.010000;0.0;0.0
key.cc;518;0.010000;0.010000;0.0;0.0
key.cc;123;0.010000;0.010000;0.0;0.0
lock.cc;496;0.010000;0.010000;0.0;0.0
mach0data.inl;416;0.010000;0.010000;0.0;0.0
malloc.c;1594;0.010000;0.010000;0.0;0.0
malloc.c;4222;0.010000;0.010000;0.0;0.0
mf_format.c;44;0.010000;0.010000;0.0;0.0
mf_iocache.c;1872;0.010000;0.010000;0.0;0.0
mulalloc.c;41;0.010000;0.010000;0.0;0.0
my_alloc.c;395;0.010000;0.010000;0.0;0.0
my_alloc.c;521;0.010000;0.010000;0.0;0.0
my_alloc.c;410;0.010000;0.010000;0.0;0.0
my_alloc.c;422;0.010000;0.010000;0.0;0.0
my_vsnprintf.c;654;0.010000;0.010000;0.0;0.0
mysql_socket.h;303;0.010000;0.010000;0.0;0.0
opt_range.cc;8063;0.010000;0.010000;0.0;0.0
opt_range.cc;10136;0.010000;0.010000;0.0;0.0
opt_range.cc;2752;0.010000;0.010000;0.0;0.0
opt_range.cc;3204;0.010000;0.010000;0.0;0.0
opt_range.cc;9091;0.010000;0.010000;0.0;0.0
page0cur.cc;492;0.010000;0.010000;0.0;0.0
page0cur.cc;909;0.010000;0.010000;0.0;0.0
page0page.cc;1291;0.010000;0.010000;0.0;0.0
protocol.cc;58;0.010000;0.010000;0.0;0.0
rem0rec.cc;627;0.010000;0.010000;0.0;0.0
rem0rec.cc;898;0.010000;0.010000;0.0;0.0
rem0rec.h;795;0.010000;0.010000;0.0;0.0
rem0rec.inl;651;0.010000;0.010000;0.0;0.0
row0sel.cc;5786;0.010000;0.010000;0.0;0.0
row0sel.cc;2742;0.010000;0.010000;0.0;0.0
select_result.h;145;0.010000;0.010000;0.0;0.0
small_vector.h;40;0.010000;0.010000;0.0;0.0
sql_acl.cc;10155;0.010000;0.010000;0.0;0.0
sql_class.cc;4404;0.010000;0.010000;0.0;0.0
sql_class.h;6635;0.010000;0.010000;0.0;0.0
sql_class.h;5386;0.010000;0.010000;0.0;0.0
sql_explain.cc;3040;0.010000;0.010000;0.0;0.0
sql_explain.h;660;0.010000;0.010000;0.0;0.0
sql_lex.cc;5004;0.010000;0.010000;0.0;0.0
sql_lex.cc;3792;0.010000;0.010000;0.0;0.0
sql_parse.cc;7405;0.010000;0.010000;0.0;0.0
sql_plist.h;132;0.010000;0.010000;0.0;0.0
sql_select.cc;26382;0.010000;0.010000;0.0;0.0
sql_select.cc;8796;0.010000;0.010000;0.0;0.0
sql_select.cc;2786;0.010000;0.010000;0.0;0.0
sql_select.cc;5243;0.010000;0.010000;0.0;0.0
sql_select.cc;3641;0.010000;0.010000;0.0;0.0
sql_select.cc;5177;0.010000;0.010000;0.0;0.0
sql_select.cc;14651;0.010000;0.010000;0.0;0.0
sql_select.cc;29496;0.010000;0.010000;0.0;0.0
sql_select.cc;20438;0.010000;0.010000;0.0;0.0
sql_select.cc;26418;0.010000;0.010000;0.0;0.0
sql_select.cc;5266;0.010000;0.010000;0.0;0.0
sql_select.cc;14729;0.010000;0.010000;0.0;0.0
sql_select.cc;8238;0.010000;0.010000;0.0;0.0
sql_select.cc;6181;0.010000;0.010000;0.0;0.0
sql_select.cc;17864;0.010000;0.010000;0.0;0.0
sql_select.cc;1572;0.010000;0.010000;0.0;0.0
sql_select.cc;2509;0.010000;0.010000;0.0;0.0
sql_select.cc;23356;0.010000;0.010000;0.0;0.0
sql_select.cc;21966;0.010000;0.010000;0.0;0.0
sql_select.cc;24851;0.010000;0.010000;0.0;0.0
sql_select.cc;24410;0.010000;0.010000;0.0;0.0
sql_statistics.cc;4146;0.010000;0.010000;0.0;0.0
sql_type.cc;34;0.010000;0.010000;0.0;0.0
sql_type.h;3375;0.010000;0.010000;0.0;0.0
table.cc;9031;0.010000;0.010000;0.0;0.0
table.cc;4974;0.010000;0.010000;0.0;0.0
table.h;2377;0.010000;0.010000;0.0;0.0
table_cache.cc;1012;0.010000;0.010000;0.0;0.0
handler.cc;4165;0.010000;0.010000;0.0;0.0
sql_base.cc;3167;0.010000;0.010000;0.0;0.0
field.h;1565;0.010000;0.010000;0.0;0.0
item.cc;915;0.010000;0.010000;0.0;0.0
buf0buf.cc;2708;0.010000;0.010000;0.0;0.0
filesort_utils.h;233;0.010000;0.010000;0.0;0.0
sql_select.cc;6051;0.010000;0.010000;0.0;0.0
ha_innodb.cc;7477;0.010000;0.010000;0.0;0.0
sql_select.cc;14463;0.010000;0.010000;0.0;0.0
opt_range.cc;12807;0.010000;0.010000;0.0;0.0
sql_select.cc;31120;0.010000;0.010000;0.0;0.0
pthread_mutex_unlock.c;52;0.010000;0.010000;0.0;0.0
buf0lru.cc;489;0.010000;0.010000;0.0;0.0
sql_prepare.cc;5477;0.010000;0.010000;0.0;0.0
sql_select.cc;24758;0.010000;0.010000;0.0;0.0
sql_select.cc;5197;0.010000;0.010000;0.0;0.0
sql_select.cc;1647;0.010000;0.010000;0.0;0.0
opt_range.cc;2865;0.010000;0.010000;0.0;0.0
buf0buf.h;939;0.010000;0.010000;0.0;0.0
opt_range.cc;10875;0.010000;0.010000;0.0;0.0
opt_subselect.cc;5282;0.010000;0.010000;0.0;0.0
sql_select.cc;16425;0.010000;0.010000;0.0;0.0
field.cc;7814;0.010000;0.010000;0.0;0.0
btr0cur.cc;1596;0.010000;0.010000;0.0;0.0
ha_innodb.cc;9530;0.010000;0.010000;0.0;0.0
sql_class.h;7048;0.010000;0.010000;0.0;0.0
sql_select.cc;13226;0.010000;0.010000;0.0;0.0
sql_type_json.cc;117;0.010000;0.010000;0.0;0.0
sql_select.cc;26253;0.010000;0.010000;0.0;0.0
hp_write.c;301;0.010000;0.010000;0.0;0.0
mdl.h;670;0.010000;0.010000;0.0;0.0
table.h;1972;0.010000;0.010000;0.0;0.0
opt_range.cc;8065;0.010000;0.010000;0.0;0.0
sql_select.cc;6882;0.010000;0.010000;0.0;0.0
ha_innodb.cc;9292;0.010000;0.010000;0.0;0.0
dict0dict.cc;2175;0.010000;0.010000;0.0;0.0
memmove-vec-unaligned-erms.S;440;0.010000;0.010000;0.0;0.0
ha_innodb.cc;9385;0.010000;0.010000;0.0;0.0
rem0rec.h;252;0.010000;0.010000;0.0;0.0
field.h;4212;0.010000;0.010000;0.0;0.0
decimal.c;1948;0.010000;0.010000;0.0;0.0
mysqld.cc;3843;0.010000;0.010000;0.0;0.0
filesort_utils.h;218;0.010000;0.010000;0.0;0.0
mf_dirname.c;106;0.010000;0.010000;0.0;0.0
ha_innodb.cc;7335;0.010000;0.010000;0.0;0.0
sql_analyze_stmt.cc;110;0.010000;0.010000;0.0;0.0
sql_select.cc;12248;0.010000;0.010000;0.0;0.0
item_cmpfunc.cc;7024;0.010000;0.010000;0.0;0.0
memmove-vec-unaligned-erms.S;523;0.010000;0.010000;0.0;0.0
opt_range.cc;3560;0.010000;0.010000;0.0;0.0
opt_range_mrr.cc;247;0.010000;0.010000;0.0;0.0
handler.cc;2134;0.010000;0.010000;0.0;0.0
sql_select.cc;15178;0.010000;0.010000;0.0;0.0
sql_explain.cc;1007;0.010000;0.010000;0.0;0.0
memmove-vec-unaligned-erms.S;263;0.010000;0.010000;0.0;0.0
btr0cur.cc;1260;0.010000;0.010000;0.0;0.0
sql_select.cc;31861;0.010000;0.010000;0.0;0.0
item.cc;8128;0.010000;0.010000;0.0;0.0
sql_select.cc;28939;0.010000;0.010000;0.0;0.0
sql_array.h;90;0.010000;0.010000;0.0;0.0
sql_select.cc;7127;0.010000;0.010000;0.0;0.0
ha_innodb.cc;9037;0.010000;0.010000;0.0;0.0
sql_explain.h;89;0.010000;0.010000;0.0;0.0
hp_create.c;184;0.010000;0.010000;0.0;0.0
key.cc;521;0.010000;0.010000;0.0;0.0
sql_select.cc;30388;0.010000;0.010000;0.0;0.0
memmove-vec-unaligned-erms.S;306;0.010000;0.010000;0.0;0.0
net_serv.cc;933;0.010000;0.010000;0.0;0.0
sql_parse.cc;1140;0.010000;0.010000;0.0;0.0
sql_select.cc;1956;0.010000;0.010000;0.0;0.0
sql_select.cc;4453;0.010000;0.010000;0.0;0.0
sql_base.cc;1546;0.010000;0.010000;0.0;0.0
sql_select.cc;31607;0.010000;0.010000;0.0;0.0
item_func.cc;571;0.010000;0.010000;0.0;0.0
fil0fil.h;745;0.010000;0.010000;0.0;0.0
item_func.h;162;0.010000;0.010000;0.0;0.0
ha_heap.cc;410;0.010000;0.010000;0.0;0.0
ha_innodb.cc;16624;0.010000;0.010000;0.0;0.0
item.h;4545;0.010000;0.010000;0.0;0.0
item.cc;7283;0.010000;0.010000;0.0;0.0
hp_write.c;315;0.010000;0.010000;0.0;0.0
row0sel.cc;3876;0.010000;0.010000;0.0;0.0
handler.cc;2170;0.010000;0.010000;0.0;0.0
sql_select.cc;8104;0.010000;0.010000;0.0;0.0
ha_innodb.cc;7741;0.010000;0.010000;0.0;0.0
sql_select.cc;31237;0.010000;0.010000;0.0;0.0
small_vector.h;34;0.010000;0.010000;0.0;0.0
rem0rec.cc;674;0.010000;0.010000;0.0;0.0
sql_select.cc;27001;0.010000;0.010000;0.0;0.0
sql_select.cc;10195;0.010000;0.010000;0.0;0.0
memcmp-avx2-movbe.S;440;0.010000;0.010000;0.0;0.0
item_sum.cc;1637;0.010000;0.010000;0.0;0.0
que0que.inl;48;0.010000;0.010000;0.0;0.0
sql_select.cc;17135;0.010000;0.010000;0.0;0.0
my_malloc.c;218;0.010000;0.010000;0.0;0.0
item.cc;584;0.010000;0.010000;0.0;0.0
hp_hash.c;297;0.010000;0.010000;0.0;0.0
mdl.cc;2613;0.010000;0.010000;0.0;0.0
item.cc;3892;0.010000;0.010000;0.0;0.0
sql_select.cc;12434;0.010000;0.010000;0.0;0.0
sql_select.cc;31861;0.010000;0.010000;0.0;0.0
trx0trx.h;1151;0.010000;0.010000;0.0;0.0
sql_string.cc;276;0.010000;0.010000;0.0;0.0
sql_class.cc;4411;0.010000;0.010000;0.0;0.0
handler.cc;2270;0.010000;0.010000;0.0;0.0
sql_select.cc;14498;0.010000;0.010000;0.0;0.0
ctype-uca.c;34413;0.010000;0.010000;0.0;0.0
sql_sort.h;313;0.010000;0.010000;0.0;0.0
field.cc;1144;0.010000;0.010000;0.0;0.0
sql_class.cc;4403;0.010000;0.010000;0.0;0.0
opt_range.cc;8352;0.010000;0.010000;0.0;0.0
sql_base.cc;2496;0.010000;0.010000;0.0;0.0
sql_select.cc;24655;0.010000;0.010000;0.0;0.0
handler.cc;9773;0.010000;0.010000;0.0;0.0
mf_cache.c;72;0.010000;0.010000;0.0;0.0
memmove-vec-unaligned-erms.S;549;0.010000;0.010000;0.0;0.0
lf_hash.cc;125;0.010000;0.010000;0.0;0.0
sql_select.cc;2647;0.010000;0.010000;0.0;0.0
btr0cur.cc;1390;0.010000;0.010000;0.0;0.0
sql_base.cc;6967;0.010000;0.010000;0.0;0.0
sql_select.cc;26126;0.010000;0.010000;0.0;0.0
lf_hash.cc;496;0.010000;0.010000;0.0;0.0
filesort_utils.cc;412;0.010000;0.010000;0.0;0.0
sql_base.cc;2462;0.010000;0.010000;0.0;0.0
protocol.cc;399;0.010000;0.010000;0.0;0.0
sql_select.cc;3567;0.010000;0.010000;0.0;0.0
sql_select.cc;26424;0.010000;0.010000;0.0;0.0
ha_innodb.cc;7171;0.010000;0.010000;0.0;0.0
select_result.h;125;0.010000;0.010000;0.0;0.0
sql_lex.cc;5306;0.010000;0.010000;0.0;0.0
item.h;6000;0.010000;0.010000;0.0;0.0
item_cmpfunc.cc;7539;0.010000;0.010000;0.0;0.0
item_cmpfunc.h;1131;0.010000;0.010000;0.0;0.0
my_vsnprintf.c;803;0.010000;0.010000;0.0;0.0
item_sum.cc;1135;0.010000;0.010000;0.0;0.0
sql_bitmap.h;78;0.010000;0.010000;0.0;0.0
row0sel.cc;4369;0.010000;0.010000;0.0;0.0
xa.h;35;0.010000;0.010000;0.0;0.0
btr0cur.cc;1415;0.010000;0.010000;0.0;0.0
sql_select.cc;18101;0.010000;0.010000;0.0;0.0
field.cc;1388;0.010000;0.010000;0.0;0.0
btr0pcur.cc;177;0.010000;0.010000;0.0;0.0
item_sum.h;419;0.010000;0.010000;0.0;0.0
sql_select.cc;21322;0.010000;0.010000;0.0;0.0
sql_select.cc;18563;0.010000;0.010000;0.0;0.0
field_conv.cc;878;0.010000;0.010000;0.0;0.0
row0sel.cc;3663;0.010000;0.010000;0.0;0.0
sql_select.cc;3934;0.010000;0.010000;0.0;0.0
item.h;2262;0.010000;0.010000;0.0;0.0
sql_class.cc;3423;0.010000;0.010000;0.0;0.0
sql_explain.cc;193;0.010000;0.010000;0.0;0.0
sql_connect.cc;1512;0.010000;0.010000;0.0;0.0
rem0rec.h;281;0.010000;0.010000;0.0;0.0
sql_lex.cc;5621;0.010000;0.010000;0.0;0.0
item_cmpfunc.cc;7432;0.010000;0.010000;0.0;0.0
sql_base.cc;6086;0.010000;0.010000;0.0;0.0
sql_lex.cc;5307;0.010000;0.010000;0.0;0.0
memset-vec-unaligned-erms.S;230;0.010000;0.010000;0.0;0.0
my_malloc.c;112;0.010000;0.010000;0.0;0.0
sql_select.cc;5713;0.010000;0.010000;0.0;0.0
opt_range.cc;12474;0.010000;0.010000;0.0;0.0
opt_range.cc;4367;0.010000;0.010000;0.0;0.0
sql_select.cc;13382;0.010000;0.010000;0.0;0.0
field.h;2902;0.010000;0.010000;0.0;0.0
item_sum.h;734;0.010000;0.010000;0.0;0.0
decimal.c;1871;0.010000;0.010000;0.0;0.0
buf0lru.cc;496;0.010000;0.010000;0.0;0.0
atomic_base.h;501;0.010000;0.010000;0.0;0.0
sql_select.cc;24115;0.010000;0.010000;0.0;0.0
sql_select.cc;5431;0.010000;0.010000;0.0;0.0
sql_class.cc;3432;0.010000;0.010000;0.0;0.0
sql_select.cc;17593;0.010000;0.010000;0.0;0.0
sql_class.cc;393;0.010000;0.010000;0.0;0.0
opt_subselect.cc;6685;0.010000;0.010000;0.0;0.0
ha_innodb.cc;9043;0.010000;0.010000;0.0;0.0
sql_select.cc;8255;0.010000;0.010000;0.0;0.0
opt_range.cc;10157;0.010000;0.010000;0.0;0.0
sql_select.cc;6938;0.010000;0.010000;0.0;0.0
item_cmpfunc.cc;417;0.010000;0.010000;0.0;0.0
sql_select.cc;9806;0.010000;0.010000;0.0;0.0
row0mysql.cc;379;0.010000;0.010000;0.0;0.0
sql_select.cc;13848;0.010000;0.010000;0.0;0.0
sql_select.cc;12169;0.010000;0.010000;0.0;0.0
filesort.h;126;0.010000;0.010000;0.0;0.0
item.cc;915;0.010000;0.010000;0.0;0.0
row0sel.cc;5984;0.010000;0.010000;0.0;0.0
mf_format.c;60;0.010000;0.010000;0.0;0.0
sql_select.cc;13533;0.010000;0.010000;0.0;0.0
opt_subselect.cc;5327;0.010000;0.010000;0.0;0.0
sql_base.cc;4941;0.010000;0.010000;0.0;0.0
row0sel.cc;3879;0.010000;0.010000;0.0;0.0
sql_parse.cc;461;0.010000;0.010000;0.0;0.0
hp_extra.c;52;0.010000;0.010000;0.0;0.0
hp_write.c;353;0.010000;0.010000;0.0;0.0
mem_root_array.h;150;0.010000;0.010000;0.0;0.0
sql_select.cc;1767;0.010000;0.010000;0.0;0.0
viosocket.c;982;0.010000;0.010000;0.0;0.0
sql_error.cc;318;0.010000;0.010000;0.0;0.0
hp_rrnd.c;30;0.010000;0.010000;0.0;0.0
viosocket.c;199;0.010000;0.010000;0.0;0.0
dict0mem.h;1395;0.010000;0.010000;0.0;0.0
sql_select.cc;28906;0.010000;0.010000;0.0;0.0
ha_heap.cc;404;0.010000;0.010000;0.0;0.0
mdl.cc;2607;0.010000;0.010000;0.0;0.0
ctype.c;1240;0.010000;0.010000;0.0;0.0
sql_base.cc;2699;0.010000;0.010000;0.0;0.0
lock.cc;848;0.010000;0.010000;0.0;0.0
malloc.c;4446;0.010000;0.010000;0.0;0.0
handler.cc;8053;0.010000;0.010000;0.0;0.0
my_bitmap.c;193;0.010000;0.010000;0.0;0.0
ha_innodb.cc;15114;0.010000;0.010000;0.0;0.0
sql_base.cc;7032;0.010000;0.010000;0.0;0.0
sql_prepare.cc;5631;0.010000;0.010000;0.0;0.0
decimal.c;1880;0.010000;0.010000;0.0;0.0
pfs.cc;2540;0.010000;0.010000;0.0;0.0
sql_select.cc;7597;0.010000;0.010000;0.0;0.0
sql_select.cc;17850;0.010000;0.010000;0.0;0.0
sql_statistics.cc;3320;0.010000;0.010000;0.0;0.0
opt_range.cc;10850;0.010000;0.010000;0.0;0.0
sql_select.cc;4913;0.010000;0.010000;0.0;0.0
sql_select.h;858;0.010000;0.010000;0.0;0.0
handler.h;2194;0.010000;0.010000;0.0;0.0
field.cc;7806;0.010000;0.010000;0.0;0.0
memmove-vec-unaligned-erms.S;418;0.010000;0.010000;0.0;0.0
mtr0mtr.cc;218;0.010000;0.010000;0.0;0.0
filesort.cc;2768;0.010000;0.010000;0.0;0.0
trx0trx.cc;1469;0.010000;0.010000;0.0;0.0
sql_base.cc;1632;0.010000;0.010000;0.0;0.0
sql_select.cc;29403;0.010000;0.010000;0.0;0.0
item_cmpfunc.cc;2404;0.010000;0.010000;0.0;0.0
opt_range_mrr.cc;156;0.010000;0.010000;0.0;0.0
sql_select.cc;8003;0.010000;0.010000;0.0;0.0
opt_range.cc;12655;0.010000;0.010000;0.0;0.0
opt_range_mrr.cc;251;0.010000;0.010000;0.0;0.0
handler.cc;4076;0.010000;0.010000;0.0;0.0
my_stack_alloc.h;44;0.010000;0.010000;0.0;0.0
multi_range_read.cc;215;0.010000;0.010000;0.0;0.0
multi_range_read.cc;1810;0.010000;0.010000;0.0;0.0
sql_base.cc;8313;0.010000;0.010000;0.0;0.0
rem0rec.inl;221;0.010000;0.010000;0.0;0.0
my_json_writer.h;468;0.010000;0.010000;0.0;0.0
strcmp-avx2.S;291;0.010000;0.010000;0.0;0.0
sql_select.cc;5916;0.010000;0.010000;0.0;0.0
protocol.cc;1743;0.010000;0.010000;0.0;0.0
item_func.cc;425;0.010000;0.010000;0.0;0.0
mf_qsort.c;156;0.010000;0.010000;0.0;0.0
item.cc;8129;0.010000;0.010000;0.0;0.0
protocol.cc;1204;0.010000;0.010000;0.0;0.0
field.h;2090;0.010000;0.010000;0.0;0.0
memmove-vec-unaligned-erms.S;494;0.010000;0.010000;0.0;0.0
sql_base.cc;6071;0.010000;0.010000;0.0;0.0
sql_select.h;951;0.010000;0.010000;0.0;0.0
ha_heap.cc;452;0.010000;0.010000;0.0;0.0
sql_type.cc;1604;0.010000;0.010000;0.0;0.0
row0sel.cc;3110;0.010000;0.010000;0.0;0.0
protocol.cc;1213;0.010000;0.010000;0.0;0.0
sql_parse.cc;7472;0.010000;0.010000;0.0;0.0
sql_analyze_stmt.h;312;0.010000;0.010000;0.0;0.0
sql_base.cc;8363;0.010000;0.010000;0.0;0.0
pthread_mutex_lock.c;115;0.010000;0.010000;0.0;0.0
sql_class.h;1362;0.010000;0.010000;0.0;0.0
row0sel.cc;4649;0.010000;0.010000;0.0;0.0
sql_error.h;1063;0.010000;0.010000;0.0;0.0
