Source File;Source Line;CPU Time;CPU Time:Effective Time;CPU Time:Spin Time;CPU Time:Overhead Time
item.h;3930;0.019999;0.019999;0.0;0.0
memmove-vec-unaligned-erms.S;539;0.019999;0.019999;0.0;0.0
handler.cc;7605;0.019999;0.019999;0.0;0.0
hp_write.c;353;0.019999;0.019999;0.0;0.0
malloc.c;4218;0.019999;0.019999;0.0;0.0
sql_select.cc;1767;0.019999;0.019999;0.0;0.0
malloc.c;3988;0.019999;0.019999;0.0;0.0
mdl.h;670;0.019999;0.019999;0.0;0.0
handler.cc;1849;0.019999;0.019999;0.0;0.0
item.h;1742;0.019999;0.019999;0.0;0.0
memset-vec-unaligned-erms.S;297;0.019999;0.019999;0.0;0.0
sql_select.cc;25779;0.019999;0.019999;0.0;0.0
sql_error.cc;318;0.019999;0.019999;0.0;0.0
sql_class.cc;3423;0.019999;0.019999;0.0;0.0
sql_select.cc;1954;0.019999;0.019999;0.0;0.0
mf_qsort.c;217;0.019999;0.019999;0.0;0.0
strcmp-avx2.S;303;0.019999;0.019999;0.0;0.0
ha_innodb.cc;15263;0.019999;0.019999;0.0;0.0
ut0byte.h;75;0.019999;0.019999;0.0;0.0
sql_select.cc;28284;0.019999;0.019999;0.0;0.0
page0cur.cc;533;0.019999;0.019999;0.0;0.0
ha_innodb.cc;2707;0.019999;0.019999;0.0;0.0
sql_select.cc;21737;0.019999;0.019999;0.0;0.0
rem0rec.cc;657;0.019999;0.019999;0.0;0.0
opt_range.cc;10880;0.019999;0.019999;0.0;0.0
filesort.cc;2763;0.019999;0.019999;0.0;0.0
item_cmpfunc.cc;2413;0.019999;0.019999;0.0;0.0
sql_prepare.cc;3330;0.019999;0.019999;0.0;0.0
ha_innodb.cc;16657;0.019999;0.019999;0.0;0.0
opt_range.cc;8853;0.019999;0.019999;0.0;0.0
item.cc;7495;0.019999;0.019999;0.0;0.0
sql_analyze_stmt.cc;111;0.019999;0.019999;0.0;0.0
net_serv.cc;1104;0.019999;0.019999;0.0;0.0
sql_select.cc;32062;0.019999;0.019999;0.0;0.0
item.h;3139;0.019999;0.019999;0.0;0.0
net_serv.cc;1029;0.019999;0.019999;0.0;0.0
opt_range.cc;9445;0.019999;0.019999;0.0;0.0
sql_prepare.cc;3410;0.019999;0.019999;0.0;0.0
my_byteorder.h;149;0.019999;0.019999;0.0;0.0
row0sel.cc;4801;0.019999;0.019999;0.0;0.0
sql_class.h;5857;0.019999;0.019999;0.0;0.0
row0sel.cc;4369;0.019999;0.019999;0.0;0.0
hp_scan.c;67;0.019999;0.019999;0.0;0.0
ha_innodb.cc;5222;0.019999;0.019999;0.0;0.0
sql_base.cc;2157;0.019999;0.019999;0.0;0.0
sql_select.cc;24678;0.019999;0.019999;0.0;0.0
lf_hash.cc;125;0.019999;0.019999;0.0;0.0
rem0rec.cc;1988;0.019999;0.019999;0.0;0.0
lf_alloc-pin.c;458;0.019999;0.019999;0.0;0.0
mysql_statement.h;234;0.019999;0.019999;0.0;0.0
hp_scan.c;47;0.019999;0.019999;0.0;0.0
sql_select.cc;31101;0.019999;0.019999;0.0;0.0
handler.cc;7540;0.019999;0.019999;0.0;0.0
handler.cc;9198;0.019999;0.019999;0.0;0.0
protocol.cc;38;0.019999;0.019999;0.0;0.0
my_alloc.c;426;0.019999;0.019999;0.0;0.0
mysqld.cc;1238;0.019999;0.019999;0.0;0.0
my_alloc.c;525;0.019999;0.019999;0.0;0.0
thr_malloc.cc;63;0.019999;0.019999;0.0;0.0
hp_info.c;35;0.019999;0.019999;0.0;0.0
errno-loc.c;25;0.019999;0.019999;0.0;0.0
handler.h;4577;0.019999;0.019999;0.0;0.0
page0cur.cc;580;0.019999;0.019999;0.0;0.0
strcoll.inl;234;0.019999;0.019999;0.0;0.0
pthread_mutex_unlock.c;43;0.019999;0.019999;0.0;0.0
sql_select.cc;16808;0.019999;0.019999;0.0;0.0
sql_select.cc;12532;0.019999;0.019999;0.0;0.0
sql_select.cc;34020;0.019998;0.019998;0.0;0.0
psi_noop.c;507;0.019998;0.019998;0.0;0.0
page0page.cc;1282;0.019998;0.019998;0.0;0.0
mysqld.cc;742;0.019998;0.019998;0.0;0.0
ha_heap.cc;421;0.019998;0.019998;0.0;0.0
psi_noop.c;869;0.019998;0.019998;0.0;0.0
malloc.c;3932;0.019998;0.019998;0.0;0.0
sql_class.cc;5786;0.019998;0.019998;0.0;0.0
rowid_filter.cc;368;0.019998;0.019998;0.0;0.0
handler.cc;343;0.019998;0.019998;0.0;0.0
sql_class.cc;3433;0.019998;0.019998;0.0;0.0
filesort_utils.h;168;0.019998;0.019998;0.0;0.0
sql_base.cc;2157;0.019998;0.019998;0.0;0.0
mdl.cc;3768;0.019998;0.019998;0.0;0.0
sql_select.cc;27026;0.019998;0.019998;0.0;0.0
protocol.cc;58;0.019998;0.019998;0.0;0.0
malloc.c;4087;0.019998;0.019998;0.0;0.0
sql_select.cc;24747;0.019998;0.019998;0.0;0.0
handler.h;4434;0.019998;0.019998;0.0;0.0
sql_select.cc;2855;0.019998;0.019998;0.0;0.0
field.h;1199;0.019998;0.019998;0.0;0.0
buf0buf.cc;2781;0.019998;0.019998;0.0;0.0
field.cc;9910;0.019998;0.019998;0.0;0.0
my_alloc.c;333;0.019998;0.019998;0.0;0.0
sql_parse.cc;3759;0.019998;0.019998;0.0;0.0
sql_select.h;858;0.019998;0.019998;0.0;0.0
row0sel.cc;5776;0.019998;0.019998;0.0;0.0
sql_select.cc;3812;0.019998;0.019998;0.0;0.0
sql_parse.cc;2450;0.019998;0.019998;0.0;0.0
sql_select.cc;2811;0.019998;0.019998;0.0;0.0
my_vsnprintf.c;654;0.019998;0.019998;0.0;0.0
sql_lex.cc;3624;0.019998;0.019998;0.0;0.0
sql_base.cc;8706;0.019998;0.019998;0.0;0.0
ha_innodb.cc;14682;0.019998;0.019998;0.0;0.0
opt_range.cc;13769;0.019998;0.019998;0.0;0.0
lock.cc;836;0.019998;0.019998;0.0;0.0
sql_statistics.cc;4131;0.019998;0.019998;0.0;0.0
my_json_writer.h;607;0.019998;0.019998;0.0;0.0
field.h;2303;0.019998;0.019998;0.0;0.0
item.h;1160;0.019998;0.019998;0.0;0.0
sql_base.cc;2435;0.019998;0.019998;0.0;0.0
sql_cache.cc;1711;0.019998;0.019998;0.0;0.0
mf_qsort.c;211;0.019998;0.019998;0.0;0.0
item.cc;3892;0.019998;0.019998;0.0;0.0
hp_write.c;34;0.019998;0.019998;0.0;0.0
sql_audit.cc;136;0.019998;0.019998;0.0;0.0
field_conv.cc;35;0.019998;0.019998;0.0;0.0
mdl.h;344;0.019997;0.019997;0.0;0.0
my_alloc.c;53;0.019997;0.019997;0.0;0.0
sql_select.cc;14418;0.019997;0.019997;0.0;0.0
sql_class.cc;3446;0.019997;0.019997;0.0;0.0
opt_range.cc;12555;0.019997;0.019997;0.0;0.0
sql_select.cc;6357;0.019997;0.019997;0.0;0.0
ia32intrin.h;114;0.019997;0.019997;0.0;0.0
page0cur.cc;877;0.019997;0.019997;0.0;0.0
sql_select.cc;6090;0.019997;0.019997;0.0;0.0
page0page.cc;1320;0.019997;0.019997;0.0;0.0
structs.h;517;0.019997;0.019997;0.0;0.0
filesort_utils.cc;70;0.019997;0.019997;0.0;0.0
opt_range.cc;2834;0.019996;0.019996;0.0;0.0
sql_select.cc;9759;0.019996;0.019996;0.0;0.0
opt_trace_context.h;108;0.019996;0.019996;0.0;0.0
sql_sort.h;293;0.019996;0.019996;0.0;0.0
sql_select.cc;33116;0.019996;0.019996;0.0;0.0
item.cc;4773;0.019995;0.019995;0.0;0.0
sql_parse.cc;3988;0.019984;0.019984;0.0;0.0
row0sel.cc;3951;0.019004;0.019004;0.0;0.0
memset-vec-unaligned-erms.S;292;0.019002;0.019002;0.0;0.0
row0sel.cc;3879;0.019001;0.019001;0.0;0.0
strcpy-avx2.S;82;0.019001;0.019001;0.0;0.0
hp_hash.c;312;0.019000;0.019000;0.0;0.0
item_cmpfunc.cc;2282;0.019000;0.019000;0.0;0.0
sql_select.h;858;0.019000;0.019000;0.0;0.0
my_getsystime.c;54;0.019000;0.019000;0.0;0.0
item_cmpfunc.cc;2404;0.018999;0.018999;0.0;0.0
sql_select.cc;30432;0.018999;0.018999;0.0;0.0
opt_range.cc;8888;0.018999;0.018999;0.0;0.0
sql_class.cc;3333;0.018999;0.018999;0.0;0.0
table.cc;8922;0.018999;0.018999;0.0;0.0
opt_range.cc;7942;0.018999;0.018999;0.0;0.0
mysql_transaction.h;139;0.018999;0.018999;0.0;0.0
mysqld.cc;1242;0.018999;0.018999;0.0;0.0
sql_connect.cc;1456;0.018998;0.018998;0.0;0.0
lf_hash.cc;162;0.018998;0.018998;0.0;0.0
sql_base.cc;3427;0.018998;0.018998;0.0;0.0
field.h;4236;0.018998;0.018998;0.0;0.0
sql_string.cc;34;0.011002;0.011002;0.0;0.0
queues.c;180;0.011001;0.011001;0.0;0.0
row0sel.cc;5096;0.011001;0.011001;0.0;0.0
filesort_utils.cc;220;0.011001;0.011001;0.0;0.0
sql_select.cc;25886;0.011000;0.011000;0.0;0.0
row0sel.cc;5232;0.011000;0.011000;0.0;0.0
row0sel.cc;3163;0.011000;0.011000;0.0;0.0
buf0buf.cc;3004;0.011000;0.011000;0.0;0.0
key.cc;492;0.011000;0.011000;0.0;0.0
filesort_utils.h;218;0.011000;0.011000;0.0;0.0
handler.cc;4099;0.011000;0.011000;0.0;0.0
memmove-vec-unaligned-erms.S;445;0.011000;0.011000;0.0;0.0
my_stack_alloc.h;44;0.011000;0.011000;0.0;0.0
row0sel.cc;3347;0.011000;0.011000;0.0;0.0
hp_hash.c;219;0.010999;0.010999;0.0;0.0
dict0dict.inl;388;0.010999;0.010999;0.0;0.0
memmove-vec-unaligned-erms.S;335;0.010999;0.010999;0.0;0.0
ha_heap.cc;424;0.010999;0.010999;0.0;0.0
hp_write.c;148;0.010999;0.010999;0.0;0.0
filesort_utils.cc;230;0.010999;0.010999;0.0;0.0
filesort.cc;1462;0.010998;0.010998;0.0;0.0
row0sel.cc;4523;0.010998;0.010998;0.0;0.0
filesort_utils.cc;112;0.010998;0.010998;0.0;0.0
page0page.inl;371;0.010032;0.010032;0.0;0.0
item.cc;6751;0.010020;0.010020;0.0;0.0
filesort.cc;2468;0.010007;0.010007;0.0;0.0
sql_select.cc;22146;0.010006;0.010006;0.0;0.0
sql_select.cc;24748;0.010004;0.010004;0.0;0.0
sql_select.cc;2763;0.010004;0.010004;0.0;0.0
opt_range_mrr.cc;242;0.010003;0.010003;0.0;0.0
mtr0mtr.cc;587;0.010002;0.010002;0.0;0.0
sql_select.cc;20808;0.010002;0.010002;0.0;0.0
malloc.c;3283;0.010002;0.010002;0.0;0.0
ha_innodb.cc;9324;0.010002;0.010002;0.0;0.0
btr0btr.cc;228;0.010002;0.010002;0.0;0.0
protocol.cc;1745;0.010002;0.010002;0.0;0.0
mdl.cc;2757;0.010002;0.010002;0.0;0.0
sql_select.cc;28344;0.010002;0.010002;0.0;0.0
sql_select.cc;18946;0.010002;0.010002;0.0;0.0
dict0dict.cc;447;0.010002;0.010002;0.0;0.0
field.cc;7522;0.010002;0.010002;0.0;0.0
opt_sargable_left.cc;124;0.010002;0.010002;0.0;0.0
btr0cur.cc;4999;0.010002;0.010002;0.0;0.0
sql_explain.cc;1283;0.010002;0.010002;0.0;0.0
sql_parse.cc;1816;0.010002;0.010002;0.0;0.0
memmove-vec-unaligned-erms.S;380;0.010002;0.010002;0.0;0.0
sql_parse.cc;2499;0.010002;0.010002;0.0;0.0
sql_select.cc;17583;0.010002;0.010002;0.0;0.0
sql_select.cc;17127;0.010002;0.010002;0.0;0.0
sql_select.cc;13020;0.010002;0.010002;0.0;0.0
optimizer_costs.h;134;0.010002;0.010002;0.0;0.0
sql_select.cc;5864;0.010002;0.010002;0.0;0.0
row0sel.cc;4523;0.010002;0.010002;0.0;0.0
sql_class.h;5295;0.010001;0.010001;0.0;0.0
item.h;4604;0.010001;0.010001;0.0;0.0
field.h;1229;0.010001;0.010001;0.0;0.0
sql_lex.cc;5307;0.010001;0.010001;0.0;0.0
item_func.cc;387;0.010001;0.010001;0.0;0.0
sql_select.cc;24660;0.010001;0.010001;0.0;0.0
sql_array.h;122;0.010001;0.010001;0.0;0.0
item.cc;736;0.010001;0.010001;0.0;0.0
protocol.cc;1050;0.010001;0.010001;0.0;0.0
protocol.cc;1202;0.010001;0.010001;0.0;0.0
sql_select.cc;5699;0.010001;0.010001;0.0;0.0
sql_select.cc;463;0.010001;0.010001;0.0;0.0
sql_type_json.cc;117;0.010001;0.010001;0.0;0.0
page0cur.cc;590;0.010001;0.010001;0.0;0.0
table.cc;9090;0.010001;0.010001;0.0;0.0
handler.cc;4202;0.010001;0.010001;0.0;0.0
ha_heap.cc;775;0.010001;0.010001;0.0;0.0
hp_scan.c;35;0.010001;0.010001;0.0;0.0
sql_base.cc;8368;0.010001;0.010001;0.0;0.0
item.h;4543;0.010001;0.010001;0.0;0.0
handler.cc;7499;0.010001;0.010001;0.0;0.0
sql_union.cc;2835;0.010001;0.010001;0.0;0.0
sql_list.h;423;0.010001;0.010001;0.0;0.0
field.cc;2632;0.010001;0.010001;0.0;0.0
sql_explain.cc;904;0.010001;0.010001;0.0;0.0
small_vector.h;97;0.010001;0.010001;0.0;0.0
sql_select.cc;23346;0.010001;0.010001;0.0;0.0
ha_innodb.cc;17060;0.010001;0.010001;0.0;0.0
opt_range.cc;3062;0.010001;0.010001;0.0;0.0
sql_select.cc;6834;0.010001;0.010001;0.0;0.0
item_func.cc;568;0.010001;0.010001;0.0;0.0
hp_extra.c;31;0.010001;0.010001;0.0;0.0
filesort.cc;2708;0.010001;0.010001;0.0;0.0
opt_range_mrr.cc;83;0.010001;0.010001;0.0;0.0
sql_lex.cc;5828;0.010001;0.010001;0.0;0.0
mf_qsort.c;140;0.010001;0.010001;0.0;0.0
sql_select.cc;24787;0.010001;0.010001;0.0;0.0
sql_select.cc;13186;0.010001;0.010001;0.0;0.0
field.h;2704;0.010001;0.010001;0.0;0.0
page0cur.cc;217;0.010001;0.010001;0.0;0.0
sql_select.h;2061;0.010001;0.010001;0.0;0.0
item_cmpfunc.cc;107;0.010001;0.010001;0.0;0.0
field.h;1537;0.010001;0.010001;0.0;0.0
btr0pcur.cc;303;0.010001;0.010001;0.0;0.0
row0sel.cc;3955;0.010001;0.010001;0.0;0.0
sql_plist.h;124;0.010001;0.010001;0.0;0.0
item_cmpfunc.cc;2272;0.010001;0.010001;0.0;0.0
handler.cc;4108;0.010001;0.010001;0.0;0.0
handler.h;3982;0.010001;0.010001;0.0;0.0
opt_range.h;1405;0.010001;0.010001;0.0;0.0
memset-vec-unaligned-erms.S;303;0.010001;0.010001;0.0;0.0
sql_select.cc;29599;0.010001;0.010001;0.0;0.0
sql_base.cc;1001;0.010001;0.010001;0.0;0.0
my_json_writer.h;631;0.010001;0.010001;0.0;0.0
sql_select.cc;1764;0.010001;0.010001;0.0;0.0
sql_select.cc;7013;0.010001;0.010001;0.0;0.0
sql_select.cc;6107;0.010001;0.010001;0.0;0.0
rem0rec.cc;406;0.010001;0.010001;0.0;0.0
sql_parse.cc;1659;0.010001;0.010001;0.0;0.0
item.h;8953;0.010001;0.010001;0.0;0.0
sql_class.h;5904;0.010001;0.010001;0.0;0.0
array.c;102;0.010001;0.010001;0.0;0.0
multi_range_read.cc;562;0.010001;0.010001;0.0;0.0
item.h;2252;0.010001;0.010001;0.0;0.0
sql_select.cc;13204;0.010001;0.010001;0.0;0.0
transaction.cc;492;0.010001;0.010001;0.0;0.0
my_vsnprintf.c;325;0.010001;0.010001;0.0;0.0
opt_range.cc;2141;0.010001;0.010001;0.0;0.0
sql_select.cc;29087;0.010001;0.010001;0.0;0.0
my_malloc.c;204;0.010001;0.010001;0.0;0.0
row0sel.cc;3670;0.010001;0.010001;0.0;0.0
row0sel.cc;4649;0.010001;0.010001;0.0;0.0
mf_format.c;75;0.010001;0.010001;0.0;0.0
lf_hash.cc;504;0.010001;0.010001;0.0;0.0
sql_select.cc;31217;0.010001;0.010001;0.0;0.0
key.cc;521;0.010001;0.010001;0.0;0.0
sql_select.cc;16221;0.010001;0.010001;0.0;0.0
sql_select.cc;13402;0.010001;0.010001;0.0;0.0
sql_select.cc;22796;0.010001;0.010001;0.0;0.0
sql_base.cc;1002;0.010001;0.010001;0.0;0.0
lock.cc;157;0.010001;0.010001;0.0;0.0
sql_select.cc;24864;0.010001;0.010001;0.0;0.0
item.cc;6750;0.010001;0.010001;0.0;0.0
opt_range.cc;17224;0.010001;0.010001;0.0;0.0
sql_select.cc;31584;0.010001;0.010001;0.0;0.0
sql_select.cc;14651;0.010001;0.010001;0.0;0.0
sql_select.cc;13133;0.010001;0.010001;0.0;0.0
hp_scan.c;38;0.010001;0.010001;0.0;0.0
sql_type_json.cc;114;0.010001;0.010001;0.0;0.0
btr0cur.cc;4984;0.010001;0.010001;0.0;0.0
malloc.c;4196;0.010001;0.010001;0.0;0.0
small_vector.h;37;0.010001;0.010001;0.0;0.0
item.h;6200;0.010001;0.010001;0.0;0.0
sql_type.cc;1700;0.010001;0.010001;0.0;0.0
sql_select.cc;13204;0.010001;0.010001;0.0;0.0
page0cur.cc;614;0.010001;0.010001;0.0;0.0
page0cur.cc;604;0.010001;0.010001;0.0;0.0
mysqld.cc;1275;0.010001;0.010001;0.0;0.0
opt_range.cc;1282;0.010001;0.010001;0.0;0.0
sql_select.cc;4370;0.010001;0.010001;0.0;0.0
lf_hash.cc;462;0.010001;0.010001;0.0;0.0
sql_select.cc;28954;0.010001;0.010001;0.0;0.0
row0sel.cc;2961;0.010001;0.010001;0.0;0.0
net_serv.cc;663;0.010001;0.010001;0.0;0.0
btr0sea.cc;1702;0.010001;0.010001;0.0;0.0
hp_create.c;302;0.010001;0.010001;0.0;0.0
sql_prepare.cc;5628;0.010001;0.010001;0.0;0.0
net_serv.cc;415;0.010001;0.010001;0.0;0.0
sql_statistics.cc;4132;0.010001;0.010001;0.0;0.0
btr0cur.cc;597;0.010001;0.010001;0.0;0.0
sql_select.cc;33942;0.010001;0.010001;0.0;0.0
memmove-vec-unaligned-erms.S;364;0.010001;0.010001;0.0;0.0
hp_write.c;295;0.010001;0.010001;0.0;0.0
sql_select.cc;6382;0.010001;0.010001;0.0;0.0
atomic_base.h;501;0.010001;0.010001;0.0;0.0
queues.c;179;0.010001;0.010001;0.0;0.0
opt_range.h;442;0.010001;0.010001;0.0;0.0
row0sel.cc;4492;0.010001;0.010001;0.0;0.0
row0sel.cc;3929;0.010001;0.010001;0.0;0.0
ha_innodb.cc;14697;0.010001;0.010001;0.0;0.0
sql_select.cc;13186;0.010001;0.010001;0.0;0.0
sql_select.cc;13029;0.010001;0.010001;0.0;0.0
row0sel.cc;4820;0.010001;0.010001;0.0;0.0
sql_type.cc;8203;0.010001;0.010001;0.0;0.0
item.cc;584;0.010001;0.010001;0.0;0.0
poll.c;29;0.010001;0.010001;0.0;0.0
my_bitmap.h;110;0.010001;0.010001;0.0;0.0
opt_range.cc;12789;0.010001;0.010001;0.0;0.0
opt_range.cc;2165;0.010001;0.010001;0.0;0.0
ctype-simple.c;1247;0.010001;0.010001;0.0;0.0
sql_cache.cc;2225;0.010001;0.010001;0.0;0.0
ctype-uca.c;34438;0.010001;0.010001;0.0;0.0
sql_select.cc;1990;0.010001;0.010001;0.0;0.0
multi_range_read.cc;141;0.010001;0.010001;0.0;0.0
sql_select.cc;17614;0.010001;0.010001;0.0;0.0
handler.cc;8082;0.010001;0.010001;0.0;0.0
my_vsnprintf.c;121;0.010001;0.010001;0.0;0.0
sql_select.cc;10133;0.010001;0.010001;0.0;0.0
sql_select.h;2167;0.010001;0.010001;0.0;0.0
table.h;1747;0.010001;0.010001;0.0;0.0
sql_class.cc;2528;0.010001;0.010001;0.0;0.0
ha_innodb.cc;5246;0.010001;0.010001;0.0;0.0
sql_parse.cc;3576;0.010001;0.010001;0.0;0.0
sql_select.cc;17267;0.010001;0.010001;0.0;0.0
page0cur.cc;681;0.010001;0.010001;0.0;0.0
sql_select.cc;6255;0.010001;0.010001;0.0;0.0
table.cc;6011;0.010001;0.010001;0.0;0.0
my_alloc.c;677;0.010001;0.010001;0.0;0.0
item_func.cc;541;0.010001;0.010001;0.0;0.0
sql_type.h;6021;0.010001;0.010001;0.0;0.0
sql_statistics.cc;3267;0.010001;0.010001;0.0;0.0
sql_class.cc;4402;0.010001;0.010001;0.0;0.0
filesort.cc;2902;0.010001;0.010001;0.0;0.0
multi_range_read.cc;1786;0.010001;0.010001;0.0;0.0
sql_select.cc;24803;0.010001;0.010001;0.0;0.0
sql_parse.cc;1496;0.010001;0.010001;0.0;0.0
handler.cc;4801;0.010001;0.010001;0.0;0.0
row0sel.cc;3876;0.010001;0.010001;0.0;0.0
filesort_utils.cc;194;0.010001;0.010001;0.0;0.0
mdl.cc;1056;0.010001;0.010001;0.0;0.0
sql_explain.cc;102;0.010001;0.010001;0.0;0.0
protocol.cc;1031;0.010001;0.010001;0.0;0.0
opt_range_mrr.cc;258;0.010001;0.010001;0.0;0.0
ha_heap.cc;298;0.010001;0.010001;0.0;0.0
sql_base.cc;4371;0.010001;0.010001;0.0;0.0
sql_select.cc;22739;0.010001;0.010001;0.0;0.0
ha_heap.cc;247;0.010001;0.010001;0.0;0.0
data0data.h;604;0.010001;0.010001;0.0;0.0
my_malloc.c;209;0.010001;0.010001;0.0;0.0
e_log2.c;138;0.010001;0.010001;0.0;0.0
opt_range.cc;2819;0.010001;0.010001;0.0;0.0
page0page.cc;1296;0.010001;0.010001;0.0;0.0
hp_scan.c;76;0.010001;0.010001;0.0;0.0
item_func.cc;404;0.010001;0.010001;0.0;0.0
sql_cte.cc;1409;0.010001;0.010001;0.0;0.0
row0sel.cc;4486;0.010001;0.010001;0.0;0.0
multi_range_read.cc;187;0.010001;0.010001;0.0;0.0
sql_select.cc;22592;0.010001;0.010001;0.0;0.0
opt_range.cc;9582;0.010001;0.010001;0.0;0.0
item.h;2208;0.010001;0.010001;0.0;0.0
sql_explain.h;280;0.010001;0.010001;0.0;0.0
handler.cc;4111;0.010001;0.010001;0.0;0.0
my_malloc.c;121;0.010001;0.010001;0.0;0.0
filesort.cc;141;0.010001;0.010001;0.0;0.0
multi_range_read.cc;587;0.010001;0.010001;0.0;0.0
btr0pcur.cc;219;0.010001;0.010001;0.0;0.0
handler.cc;7604;0.010001;0.010001;0.0;0.0
page0cur.cc;672;0.010001;0.010001;0.0;0.0
opt_range.cc;9479;0.010001;0.010001;0.0;0.0
sql_select.cc;24758;0.010001;0.010001;0.0;0.0
sql_class.h;8157;0.010001;0.010001;0.0;0.0
handler.cc;4103;0.010001;0.010001;0.0;0.0
pthread_mutex_unlock.c;52;0.010001;0.010001;0.0;0.0
table.cc;8928;0.010001;0.010001;0.0;0.0
row0sel.cc;4164;0.010001;0.010001;0.0;0.0
hp_create.c;217;0.010001;0.010001;0.0;0.0
mf_qsort.c;179;0.010001;0.010001;0.0;0.0
sql_select.cc;2508;0.010001;0.010001;0.0;0.0
my_byteorder.h;74;0.010001;0.010001;0.0;0.0
rem0rec.cc;749;0.010001;0.010001;0.0;0.0
my_alloc.c;311;0.010001;0.010001;0.0;0.0
opt_context_store_replay.cc;1674;0.010001;0.010001;0.0;0.0
field.h;1710;0.010001;0.010001;0.0;0.0
int2str.c;110;0.010001;0.010001;0.0;0.0
field.cc;2620;0.010001;0.010001;0.0;0.0
opt_range.cc;14874;0.010001;0.010001;0.0;0.0
sql_explain.h;217;0.010001;0.010001;0.0;0.0
opt_range.cc;10459;0.010001;0.010001;0.0;0.0
multi_range_read.cc;630;0.010001;0.010001;0.0;0.0
sql_string.h;355;0.010001;0.010001;0.0;0.0
rem0rec.cc;367;0.010001;0.010001;0.0;0.0
filesort.cc;395;0.010001;0.010001;0.0;0.0
clock_gettime.c;86;0.010001;0.010001;0.0;0.0
malloc.c;3034;0.010001;0.010001;0.0;0.0
my_malloc.c;203;0.010001;0.010001;0.0;0.0
sql_connect.cc;1512;0.010001;0.010001;0.0;0.0
opt_subselect.cc;6540;0.010001;0.010001;0.0;0.0
handler.cc;3960;0.010001;0.010001;0.0;0.0
array.c;239;0.010001;0.010001;0.0;0.0
memset-vec-unaligned-erms.S;236;0.010001;0.010001;0.0;0.0
filesort.cc;3002;0.010001;0.010001;0.0;0.0
rem0rec.cc;464;0.010000;0.010000;0.0;0.0
ilist.h;196;0.010000;0.010000;0.0;0.0
hp_extra.c;34;0.010000;0.010000;0.0;0.0
ha_innodb.cc;7423;0.010000;0.010000;0.0;0.0
my_alloc.c;335;0.010000;0.010000;0.0;0.0
sql_class.cc;1527;0.010000;0.010000;0.0;0.0
lf_alloc-pin.c;340;0.010000;0.010000;0.0;0.0
sql_select.cc;20306;0.010000;0.010000;0.0;0.0
sql_array.h;299;0.010000;0.010000;0.0;0.0
ctype-uca.c;34435;0.010000;0.010000;0.0;0.0
transaction.cc;206;0.010000;0.010000;0.0;0.0
sql_select.cc;17138;0.010000;0.010000;0.0;0.0
sql_explain.cc;52;0.010000;0.010000;0.0;0.0
sql_class.cc;423;0.010000;0.010000;0.0;0.0
sql_select.cc;23344;0.010000;0.010000;0.0;0.0
sql_select.cc;13033;0.010000;0.010000;0.0;0.0
opt_hints.cc;1814;0.010000;0.010000;0.0;0.0
field.cc;11417;0.010000;0.010000;0.0;0.0
table.cc;8984;0.010000;0.010000;0.0;0.0
sql_base.cc;6967;0.010000;0.010000;0.0;0.0
sql_plugin.cc;1056;0.010000;0.010000;0.0;0.0
opt_hints.cc;1289;0.010000;0.010000;0.0;0.0
sql_base.cc;1722;0.010000;0.010000;0.0;0.0
buf0buf.cc;3016;0.010000;0.010000;0.0;0.0
psi_noop.c;527;0.010000;0.010000;0.0;0.0
mdl.cc;1981;0.010000;0.010000;0.0;0.0
opt_range.h;539;0.010000;0.010000;0.0;0.0
sql_select.cc;5851;0.010000;0.010000;0.0;0.0
sql_select.cc;29116;0.010000;0.010000;0.0;0.0
transaction.cc;479;0.010000;0.010000;0.0;0.0
lf_alloc-pin.c;293;0.010000;0.010000;0.0;0.0
sql_select.cc;1908;0.010000;0.010000;0.0;0.0
sql_class.cc;1519;0.010000;0.010000;0.0;0.0
protocol.cc;1024;0.010000;0.010000;0.0;0.0
ha_innodb.cc;3161;0.010000;0.010000;0.0;0.0
sql_union.cc;2954;0.010000;0.010000;0.0;0.0
page0cur.cc;585;0.010000;0.010000;0.0;0.0
strcpy-avx2.S;166;0.010000;0.010000;0.0;0.0
sql_string.cc;41;0.010000;0.010000;0.0;0.0
sql_select.cc;24262;0.010000;0.010000;0.0;0.0
my_bitmap.c;202;0.010000;0.010000;0.0;0.0
sql_select.cc;34412;0.010000;0.010000;0.0;0.0
sql_class.cc;6494;0.010000;0.010000;0.0;0.0
row0sel.cc;3877;0.010000;0.010000;0.0;0.0
sql_lex.cc;5630;0.010000;0.010000;0.0;0.0
ha_innodb.cc;9011;0.010000;0.010000;0.0;0.0
sql_explain.cc;1505;0.010000;0.010000;0.0;0.0
sql_prepare.cc;3390;0.010000;0.010000;0.0;0.0
sql_lex.cc;5627;0.010000;0.010000;0.0;0.0
sql_select.cc;10412;0.010000;0.010000;0.0;0.0
sql_select.cc;14406;0.010000;0.010000;0.0;0.0
sql_analyze_stmt.h;335;0.010000;0.010000;0.0;0.0
mf_iocache.c;1872;0.010000;0.010000;0.0;0.0
lex_ident.h;39;0.010000;0.010000;0.0;0.0
sql_lex.h;1916;0.010000;0.010000;0.0;0.0
opt_range_mrr.cc;98;0.010000;0.010000;0.0;0.0
sql_select.cc;7138;0.010000;0.010000;0.0;0.0
sql_select.cc;3580;0.010000;0.010000;0.0;0.0
